,id,is_closed,name,image_url,url,mobile_url,phone,display_phone,review_count,categories,rating,snippet_text,location_address,location_display_address,location_city,location_state_code,location_postal_code,location_country_code,location_cross_streets,location_neighborhoods,location_coordinate,location_latitude,location_longitude
26,the-lounge-2010-chestnut-san-francisco,False,The Lounge @ 2010 Chestnut,https://s3-media1.fl.yelpcdn.com/bphoto/VMTDFf7sOuUfLWL8m6WI9Q/ms.jpg,https://www.yelp.com/biz/the-lounge-2010-chestnut-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/the-lounge-2010-chestnut-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,,,1.0,"[[Lounges, lounges]]",5.0,"Stayed during the 2013 America's Cup. Not only did I get to see Team Oracle Show how much talent money can buy to lead team USA to a victory, but I also got...",[2010 Chestnut St],"[2010 Chestnut St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Fillmore St & Mallorca Way,[Marina/Cow Hollow],"{u'latitude': 37.8008023, u'longitude': -122.4364997}",37.8008023,-122.4364997
27,plutos-san-francisco-6,False,Pluto's,https://s3-media3.fl.yelpcdn.com/bphoto/qvEU7Gvl_DkrR7cbIkkivA/ms.jpg,https://www.yelp.com/biz/plutos-san-francisco-6?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/plutos-san-francisco-6?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4157758867,+1-415-775-8867,619.0,"[[American (New), newamerican], [Sandwiches, sandwiches], [Salad, salad]]",4.0,As a friend once told me - this is the poor man's Blue Barn. And that would be accurate- awesome selection for making custom salads (they also have some hot...,[3258 Scott St],"[3258 Scott St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Lombard St & United States Highway 101,[Marina/Cow Hollow],"{u'latitude': 37.80003, u'longitude': -122.44083}",37.80003,-122.44083
28,ristobar-san-francisco-2,False,Ristobar,https://s3-media4.fl.yelpcdn.com/bphoto/cgiH44Vte_PZJMhneJjJEw/ms.jpg,https://www.yelp.com/biz/ristobar-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/ristobar-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4159236464,+1-415-923-6464,353.0,"[[Italian, italian], [Pizza, pizza], [Wine Bars, wine_bars]]",3.5,late afternoon on a weekend...fairly empty between lunch and dinner hours...a visit for in-between meal drinks...bottles of wine ordered and browsing menu...,[2300 Chestnut St],"[2300 Chestnut St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Divisadero St & Scott St,[Marina/Cow Hollow],"{u'latitude': 37.8002899, u'longitude': -122.44147}",37.8002899,-122.44147
29,castagna-san-francisco,False,Castagna,https://s3-media3.fl.yelpcdn.com/bphoto/-Q5QFzsCV0fI9DVg-7VZRg/ms.jpg,https://www.yelp.com/biz/castagna-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/castagna-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4154404290,+1-415-440-4290,227.0,"[[French, french]]",4.5,This place is fantastic. A cozy little gem tucked away on Chestnut street that can be easy to miss but is definitely one of the areas best restaurants....,[2015 Chestnut St],"[2015 Chestnut St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Fillmore St & Mallorca Way,[Marina/Cow Hollow],"{u'latitude': 37.80055, u'longitude': -122.4365}",37.80055,-122.4365
30,bistro-aix-san-francisco,False,Bistro Aix,https://s3-media3.fl.yelpcdn.com/bphoto/3CIRnVLyF5kR2-sY6CnWRA/ms.jpg,https://www.yelp.com/biz/bistro-aix-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/bistro-aix-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4152020100,+1-415-202-0100,561.0,"[[French, french]]",4.0,"Came here the night before Thanksgiving with my family from out of town (Los Angeles which has also has great restaurants, so I am always skeptical when...",[3340 Steiner St],"[3340 Steiner St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Chestnut St & Lombard St,[Marina/Cow Hollow],"{u'latitude': 37.80024, u'longitude': -122.43752}",37.80024,-122.43752
31,alegrias-san-francisco,False,Alegrias,https://s3-media2.fl.yelpcdn.com/bphoto/39neA9Ct6ArFw4e8olA9pQ/ms.jpg,https://www.yelp.com/biz/alegrias-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/alegrias-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4159298888,+1-415-929-8888,675.0,"[[Spanish, spanish], [Tapas Bars, tapas]]",4.0,Some of the best tapas I've had in a while!!! We came in with a group of 8 of us and had a reservation prior to arriving. The restaurant has a very cute and...,[2018 Lombard St],"[2018 Lombard St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Webster St & Fillmore St,[Marina/Cow Hollow],"{u'latitude': 37.80027, u'longitude': -122.43481}",37.80027,-122.43481
32,pacific-catch-san-francisco,False,Pacific Catch,https://s3-media2.fl.yelpcdn.com/bphoto/-_cAnXv5WzJaxdl1--vEYA/ms.jpg,https://www.yelp.com/biz/pacific-catch-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/pacific-catch-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4154401950,+1-415-440-1950,1383.0,"[[Seafood, seafood], [Gluten-Free, gluten_free], [Mexican, mexican]]",4.0,"Superbra mat! 

Vi provade följande:

Baja Shrimp Ceviche 
lime, Fresno chilies, avocado, cilantro, tortilla chips.

Japanese Wasabi 
seaweed salad,...",[2027 Chestnut St],"[2027 Chestnut St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Fillmore St & Mallorca Way,[Marina/Cow Hollow],"{u'latitude': 37.80057, u'longitude': -122.43652}",37.80057,-122.43652
33,isa-restaurant-san-francisco,False,Isa Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/Pd9OoIT1fflvigaZ5RiqAg/ms.jpg,https://www.yelp.com/biz/isa-restaurant-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/isa-restaurant-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4155679588,+1-415-567-9588,1808.0,"[[French, french], [Gluten-Free, gluten_free], [Venues & Event Spaces, venues]]",4.0,"Thursday night dinner in August.

Excellent service by server Domingo and his team.

All dishes are to be shared and we all felt that every dish was...",[3324 Steiner St],"[3324 Steiner St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Chestnut St & Lombard St,[Marina/Cow Hollow],"{u'latitude': 37.8001099, u'longitude': -122.43749}",37.8001099,-122.43749
34,super-duper-burgers-san-francisco-5,False,Super Duper Burgers,https://s3-media1.fl.yelpcdn.com/bphoto/GuYM6NHVfHKhBKr2GV-Hig/ms.jpg,https://www.yelp.com/biz/super-duper-burgers-san-francisco-5?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/super-duper-burgers-san-francisco-5?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4159316258,+1-415-931-6258,630.0,"[[Burgers, burgers], [American (New), newamerican]]",4.0,"Nothing beats ending the work week with awesome burgers at Super Duper. I went here a few nights ago on Monday night (my ""friday"") and the burgers were...",[2200 Chestnut St],"[2200 Chestnut St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Pierce St & Avila St,[Marina/Cow Hollow],"{u'latitude': 37.800234, u'longitude': -122.439811}",37.800234,-122.439811
35,izzys-steak-and-chop-house-san-francisco,False,Izzy's Steak & Chop House,https://s3-media1.fl.yelpcdn.com/bphoto/dJLnq5Gq0o7VtXZeczkjlQ/ms.jpg,https://www.yelp.com/biz/izzys-steak-and-chop-house-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/izzys-steak-and-chop-house-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4155630487,+1-415-563-0487,833.0,"[[Steakhouses, steak]]",3.5,"Absolute perfection tonight!  We had a reservation for a party of 6.  Edwin, the manager, had our table ready and seated us early.  Warm, soft, delicious SF...",[3349 Steiner St],"[3349 Steiner St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Chestnut St & Lombard St,[Marina/Cow Hollow],"{u'latitude': 37.8003043, u'longitude': -122.4379531}",37.8003043,-122.4379531
36,california-wine-merchant-san-francisco,False,California Wine Merchant,https://s3-media1.fl.yelpcdn.com/bphoto/wYmIGCZ7jaDtPSKVLWYToQ/ms.jpg,https://www.yelp.com/biz/california-wine-merchant-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/california-wine-merchant-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4155670646,+1-415-567-0646,262.0,"[[Beer, Wine & Spirits, beer_and_wine], [Wine Bars, wine_bars]]",3.5,"So this is one of my favorite wine bars in the city, very home-y feeling. My friends and I call this place Greg's because the owner, who is the nicest guy...",[2113 Chestnut St],"[2113 Chestnut St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Steiner St & Pierce St,[Marina/Cow Hollow],"{u'latitude': 37.80028, u'longitude': -122.43818}",37.80028,-122.43818
37,blackwood-san-francisco-3,False,Blackwood,https://s3-media2.fl.yelpcdn.com/bphoto/GptSx4aG41dvCXYZeNJZDg/ms.jpg,https://www.yelp.com/biz/blackwood-san-francisco-3?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/blackwood-san-francisco-3?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4159319663,+1-415-931-9663,914.0,"[[Thai, thai], [Breakfast & Brunch, breakfast_brunch], [Asian Fusion, asianfusion]]",4.0,Super cool place. I love the ambiance here and the wait isn't as long as it looks. The last time I was here we had a group of 8-9 and we only had to wait...,[2150 Chestnut St],"[2150 Chestnut St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Steiner St & Pierce St,[Marina/Cow Hollow],"{u'latitude': 37.800591, u'longitude': -122.438832}",37.800591,-122.438832
38,le-marais-bakery-san-francisco-4,False,Le Marais Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/M2FcwBEnQu5mxQuM_2MHcQ/ms.jpg,https://www.yelp.com/biz/le-marais-bakery-san-francisco-4?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/le-marais-bakery-san-francisco-4?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4153599801,+1-415-359-9801,371.0,"[[Bakeries, bakeries], [French, french]]",3.0,"If you're having a morning when your 3 y/o daughter/son is acting like a wild, underfed orangutan when you're trying desperately to get out the door in the...",[2066 Chestnut St],"[2066 Chestnut St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Steiner St & Mallorca Way,[Marina/Cow Hollow],"{u'latitude': 37.8008457, u'longitude': -122.4376677}",37.8008457,-122.4376677
39,squat-and-gobble-san-francisco-3,False,Squat & Gobble,https://s3-media4.fl.yelpcdn.com/bphoto/EEXwmpNH7yFrCyoHHZUKyA/ms.jpg,https://www.yelp.com/biz/squat-and-gobble-san-francisco-3?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/squat-and-gobble-san-francisco-3?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4154412200,+1-415-441-2200,754.0,"[[Creperies, creperies], [Breakfast & Brunch, breakfast_brunch]]",3.5,"Squat and Gobble is such a nice casual cafe in Castro. The food is good. And the space is nice for afternoon brunch, a place you can truly enjoy San...",[2263 Chestnut St],"[2263 Chestnut St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Scott St & Avila St,[Marina/Cow Hollow],"{u'latitude': 37.79997, u'longitude': -122.44044}",37.79997,-122.44044
40,marina-theatre-san-francisco,False,Marina Theatre,https://s3-media2.fl.yelpcdn.com/bphoto/YqQER3Kc_pBF72FPAUeUoQ/ms.jpg,https://www.yelp.com/biz/marina-theatre-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/marina-theatre-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4153451323,+1-415-345-1323,74.0,"[[Cinema, movietheaters]]",3.5,I was in charge of finding a movie theatre in the Bay Area that allows for private screenings for companies. Marina Theatre was recommended to me by a...,[2141 Chestnut St],"[2141 Chestnut St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Steiner St & Pierce St,[Marina/Cow Hollow],"{u'latitude': 37.80039, u'longitude': -122.43831}",37.80039,-122.43831
41,home-plate-san-francisco,False,Home Plate,https://s3-media4.fl.yelpcdn.com/bphoto/y712NhUtD959zlGOa_5icQ/ms.jpg,https://www.yelp.com/biz/home-plate-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/home-plate-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4159224663,+1-415-922-4663,709.0,"[[Breakfast & Brunch, breakfast_brunch]]",4.0,"On our first trip to SF & saw this gem on Yelp of course! We really try to steer clear of chain restaurants & love to support local. 
This is right across...",[2274 Lombard St],"[2274 Lombard St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Steiner St & United States Highway 101,[Marina/Cow Hollow],"{u'latitude': 37.79975, u'longitude': -122.43894}",37.79975,-122.43894
42,the-marina-district-union-and-fillmore-street-bars-san-francisco,False,The Marina District: Union and Fillmore Street Bars,https://s3-media3.fl.yelpcdn.com/bphoto/fAPp0yba3VL0VnBU_W4tfw/ms.jpg,https://www.yelp.com/biz/the-marina-district-union-and-fillmore-street-bars-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/the-marina-district-union-and-fillmore-street-bars-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,,,7.0,"[[Bars, bars]]",2.5,"These are a few of my fav-or-ite bars! (to the tune of the Sound of Music):

The Bus Stop
Notte
Mauna Loa
Comet Club
Bar None
Bluelight

There's also lots...",[],"[Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,,[Marina/Cow Hollow],"{u'latitude': 37.80039, u'longitude': -122.4362}",37.80039,-122.4362
43,southside-theater-san-francisco,False,Southside Theater,,https://www.yelp.com/biz/southside-theater-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/southside-theater-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4154418822,+1-415-441-8822,2.0,"[[Performing Arts, theater]]",5.0,Southside is now hosting Generation Theatre as its local company. What a treat to see talented acting and thought provoking stories.,"[Fort Mason Center, Bldg D 3rd Fl]","[Fort Mason Center, Bldg D 3rd Fl, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,,[Marina/Cow Hollow],"{u'latitude': 37.8052788, u'longitude': -122.4284821}",37.8052788,-122.4284821
44,silver-cloud-restaurant-and-karaoke-bar-san-francisco,False,Silver Cloud Restaurant and Karaoke Bar,https://s3-media1.fl.yelpcdn.com/bphoto/Z_meGuFX3ggkd70VFJIZJQ/ms.jpg,https://www.yelp.com/biz/silver-cloud-restaurant-and-karaoke-bar-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/silver-cloud-restaurant-and-karaoke-bar-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4159221977,+1-415-922-1977,263.0,"[[Karaoke, karaoke], [Sports Bars, sportsbars], [American (New), newamerican]]",3.0,All I can say is that I went there on a Tuesday night for my birthday with a bunch of friends and was out until like 3 singing the night away. Karaoke was a...,[1994 Lombard St],"[1994 Lombard St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Webster St & Buchanan St,[Marina/Cow Hollow],"{u'latitude': 37.8001417, u'longitude': -122.4342261}",37.8001417,-122.4342261
45,jakes-steaks-san-francisco,False,Jake's Steaks,https://s3-media4.fl.yelpcdn.com/bphoto/e--udgWRhaRBBcdVB30piA/ms.jpg,https://www.yelp.com/biz/jakes-steaks-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/jakes-steaks-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4159222211,+1-415-922-2211,536.0,"[[Sandwiches, sandwiches], [Sports Bars, sportsbars], [Cheesesteaks, cheesesteaks]]",4.0,"The locals apparently frequent this establishment, which was fun. Small little place, food was delicious. 

Will return next time I'm in town. Tip: get the...",[3301 Buchanan St],"[3301 Buchanan St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Magnolia St & Lombard St,[Marina/Cow Hollow],"{u'latitude': 37.80054, u'longitude': -122.43298}",37.80054,-122.43298
46,eat-drink-sf-san-francisco,False,Eat Drink SF,https://s3-media3.fl.yelpcdn.com/bphoto/1PJzmhSUSC0w4G3SnBYrFA/ms.jpg,https://www.yelp.com/biz/eat-drink-sf-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/eat-drink-sf-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,,,51.0,"[[Festivals, festivals]]",4.5,"I was fortunate enough to win VIP tickets to all 4 tastings this year. And what a treat it was!!

Tips:

-Arrive early. VIP allows admission into the event...","[Festival Pavilion, Fort Mason]","[Festival Pavilion, Fort Mason, Marina/Cow Hollow, San Francisco, CA 94109]",San Francisco,CA,94109,US,,[Marina/Cow Hollow],"{u'latitude': 37.8049628883, u'longitude': -122.430576794}",37.8049628883,-122.430576794
47,streets-of-san-francisco-nye-2011-with-steve-aoki-san-francisco,False,Streets of San Francisco NYE 2011 with Steve Aoki,https://s3-media4.fl.yelpcdn.com/bphoto/hBtfUh0S00BdSYnPqvrY0Q/ms.jpg,https://www.yelp.com/biz/streets-of-san-francisco-nye-2011-with-steve-aoki-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/streets-of-san-francisco-nye-2011-with-steve-aoki-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,,,3.0,"[[Festivals, festivals]]",3.5,"Alright. Now that I've had proper time to recover, I'll try to fill in the details.

The New Year definitely started off with a bang! A huge beat slap'n,...","[Fort Mason Ctr, Marina Blvd, Buchanan St]","[Fort Mason Ctr, Marina Blvd, Buchanan St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,,[Marina/Cow Hollow],"{u'latitude': 37.8040619, u'longitude': -122.4335175}",37.8040619,-122.4335175
