,Unnamed: 0,categories,deals,display_phone,gift_certificates,id,image_url,is_claimed,is_closed,location_address,location_city,location_coordinate_latitude,location_coordinate_longitude,location_country_code,location_cross_streets,location_display_address,location_geo_accuracy,location_neighborhoods,location_postal_code,location_state_code,menu_date_updated,menu_provider,mobile_url,name,phone,rating,rating_img_url,rating_img_url_large,rating_img_url_small,review_count,snippet_image_url,snippet_text,url
140,0,"[[Barbeque, bbq], [Pubs, pubs]]",,+1-415-351-0500,,the-pub-at-ghirardelli-square-san-francisco-2,https://s3-media1.fl.yelpcdn.com/bphoto/hSIP9Orqoz5ObC8qxfYuSw/ms.jpg,True,False,[851 Beach St],San Francisco,37.8062606474,-122.422769432,US,Hyde St & Larkin St,"[851 Beach St, Russian Hill, San Francisco, CA 94109]",9.5,"[Russian Hill, Fisherman's Wharf]",94109.0,CA,1472635810.0,single_platform,https://m.yelp.com/biz/the-pub-at-ghirardelli-square-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,The Pub at Ghirardelli Square,4153510500.0,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,636,https://s3-media4.fl.yelpcdn.com/photo/l4FcxaXhPSQCxIvfisnDzA/ms.jpg,"This place has a vegetarian burger, which can also be turned into a vegan burger too I believe. The patty itself isn't too oily and it was on point! Yum....",https://www.yelp.com/biz/the-pub-at-ghirardelli-square-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
141,1,"[[Bars, bars]]",,+1-415-829-7796,,nite-cap-bar-san-francisco-2,https://s3-media4.fl.yelpcdn.com/bphoto/u1qsp25VQ8lPP0cKX3ivvA/ms.jpg,True,False,[699 O'Farrell St],San Francisco,37.7853693813,-122.416079119,US,Hyde St & Ada Ct,"[699 O'Farrell St, Tenderloin, San Francisco, CA 94109]",8.0,[Tenderloin],94109.0,CA,,,https://m.yelp.com/biz/nite-cap-bar-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Nite Cap Bar,4158297796.0,4.5,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,34,https://s3-media3.fl.yelpcdn.com/photo/pl-BtGJ_VHGquyhsyLAF1g/ms.jpg,"Mark, the bartender, is the man. Went 2 consecutive nights because of him. The nite cap is a great place to visit in the tenderloin area and has a very laid...",https://www.yelp.com/biz/nite-cap-bar-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
142,2,"[[Pubs, pubs], [American (Traditional), tradamerican]]",,+1-415-434-3350,,grumpys-american-pub-san-francisco,https://s3-media4.fl.yelpcdn.com/bphoto/-SwYdGH0Dam5W3aKfnCvQA/ms.jpg,True,False,[125 Vallejo St],San Francisco,37.79948,-122.40057,US,Front St & Battery St,"[125 Vallejo St, North Beach/Telegraph Hill, San Francisco, CA 94111]",8.0,[North Beach/Telegraph Hill],94111.0,CA,,,https://m.yelp.com/biz/grumpys-american-pub-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Grumpy's American Pub,4154343350.0,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,304,https://s3-media4.fl.yelpcdn.com/photo/ryXcIxuHGFnswFtUPpniiw/ms.jpg,"I had a really, REALLY, great experience here with me and a few friends. We decided to stop by for a drink and some food before heading over to the...",https://www.yelp.com/biz/grumpys-american-pub-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
143,3,"[[Lounges, lounges], [Dance Clubs, danceclubs], [Music Venues, musicvenues]]",,+1-415-931-7292,,swig-san-francisco,https://s3-media1.fl.yelpcdn.com/bphoto/ExfP5TaqnoGvf1fLMN2MZg/ms.jpg,True,False,[561 Geary St],San Francisco,37.7867831,-122.4125181,US,Jones St & Shannon St,"[561 Geary St, Tenderloin, San Francisco, CA 94102]",9.5,[Tenderloin],94102.0,CA,,,https://m.yelp.com/biz/swig-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Swig,4159317292.0,3.0,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,752,https://s3-media4.fl.yelpcdn.com/photo/Zn6yPvmacsow_MQGo5ALHw/ms.jpg,"Swig is a great cocktail lounge with lots of seating, a floor for possible dancing and standing around, top floors for lounging and private events, etc. I...",https://www.yelp.com/biz/swig-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
144,4,"[[American (New), newamerican], [Bars, bars]]",,+1-415-800-8223,,huxley-san-francisco,https://s3-media1.fl.yelpcdn.com/bphoto/NoaK9hHCwOsFQx-nNgmEnw/ms.jpg,True,False,[846 Geary St],San Francisco,37.7863281041,-122.417232469,US,Larkin St,"[846 Geary St, Lower Nob Hill, San Francisco, CA 94109]",9.5,[Lower Nob Hill],94109.0,CA,1472871016.0,single_platform,https://m.yelp.com/biz/huxley-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Huxley,4158008223.0,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,164,https://s3-media3.fl.yelpcdn.com/photo/PChMY7svEvVtJMPd0TAT1g/ms.jpg,"Caught up with a college buddy at Huxley, and he nicely texted me to share he saw a dick on his way to the restaurant. Might not be the nicest traveling to...",https://www.yelp.com/biz/huxley-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
145,5,"[[Wine Bars, wine_bars], [French, french]]",,+1-415-402-5290,,aquitaine-san-francisco-3,https://s3-media3.fl.yelpcdn.com/bphoto/u7KAi-M_v1hNa--EBEFsLw/ms.jpg,True,False,[175 Sutter St],San Francisco,37.7898498,-122.4035305,US,Lick Pl & Kearny St,"[175 Sutter St, Financial District, San Francisco, CA 94104]",9.5,[Financial District],94104.0,CA,1476358861.0,single_platform,https://m.yelp.com/biz/aquitaine-san-francisco-3?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Aquitaine,4154025290.0,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,180,https://s3-media1.fl.yelpcdn.com/photo/ohzTnJakY9lkFzNdwgCZ4A/ms.jpg,"**Summary**
Staff: Friendly, accommodating, A++
Ambiance: Romantic-ish wine theme
Food: My bri/apple sandwhich was AMAZING. Salmon was small. 

LOVED THIS...",https://www.yelp.com/biz/aquitaine-san-francisco-3?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
146,6,"[[Music Venues, musicvenues], [Bars, bars]]",,+1-415-923-0923,,hemlock-tavern-san-francisco,https://s3-media3.fl.yelpcdn.com/bphoto/fvkxogrJZnr-oPzbBm8tiw/ms.jpg,True,False,[1131 Polk St],San Francisco,37.7874031067,-122.420181274,US,Hemlock St & Sutter St,"[1131 Polk St, Lower Nob Hill, San Francisco, CA 94109]",9.5,[Lower Nob Hill],94109.0,CA,,,https://m.yelp.com/biz/hemlock-tavern-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Hemlock Tavern,4159230923.0,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,653,https://s3-media3.fl.yelpcdn.com/photo/XfN4jVDeTXeekS0_VMC89g/ms.jpg,"the Hemlock kicks, they have the essential things a bar should have ;
friendly people- even the doorman- not much attitude that I detected
good, reasonably...",https://www.yelp.com/biz/hemlock-tavern-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
147,7,"[[Dive Bars, divebars]]",,+1-415-673-2211,,crestas-twenty-two-eleven-club-san-francisco,https://s3-media3.fl.yelpcdn.com/bphoto/ZFxE-WvN-SPM1bq044kFNA/ms.jpg,False,False,[2211 Polk St],San Francisco,37.797081247,-122.422053739,US,Vallejo St & Bonita St,"[2211 Polk St, Russian Hill, San Francisco, CA 94109]",8.0,[Russian Hill],94109.0,CA,1472590520.0,single_platform,https://m.yelp.com/biz/crestas-twenty-two-eleven-club-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Cresta's Twenty Two Eleven Club,4156732211.0,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,79,https://s3-media4.fl.yelpcdn.com/photo/JBOIm4_uDIBYZ5vuLBBBGw/ms.jpg,"Oasis: (noun) a pleasant or peaceful area or period in the midst of a difficult, troubled, or hectic place or situation.

synonyms: refuge, haven, retreat,...",https://www.yelp.com/biz/crestas-twenty-two-eleven-club-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
148,8,"[[Lounges, lounges]]",,+1-415-567-9326,,800-larkin-san-francisco,https://s3-media4.fl.yelpcdn.com/bphoto/u7yEe3VqaeaKeuGPlIA1cQ/ms.jpg,True,False,[800 Larkin St],San Francisco,37.785358429,-122.417655945,US,Ofarrell St & Myrtle St,"[800 Larkin St, Tenderloin, San Francisco, CA 94109]",8.0,[Tenderloin],94109.0,CA,,,https://m.yelp.com/biz/800-larkin-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,800 Larkin,4155679326.0,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,92,https://s3-media2.fl.yelpcdn.com/photo/I8pkYJqVLRheTy_kchWDDw/ms.jpg,One of the best bars I went ever went to the fun exciting great Selection moved in the area recently scrape to see great bars are still around here,https://www.yelp.com/biz/800-larkin-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
149,9,"[[Bars, bars], [American (New), newamerican], [Gastropubs, gastropubs]]",,+1-415-775-7979,,jaspers-corner-tap-and-kitchen-san-francisco-2,https://s3-media3.fl.yelpcdn.com/bphoto/3ZYe-OZdTUuGixEZXEsovw/ms.jpg,True,False,[401 Taylor St],San Francisco,37.786115,-122.4115048,US,Ofarrell St & Geary St,"[401 Taylor St, Tenderloin, San Francisco, CA 94102]",8.0,[Tenderloin],94102.0,CA,1476867563.0,single_platform,https://m.yelp.com/biz/jaspers-corner-tap-and-kitchen-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Jasper's Corner Tap and Kitchen,4157757979.0,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,875,https://s3-media1.fl.yelpcdn.com/photo/smhkbgzGwaWIflqXiA9QcQ/ms.jpg,"Great atmosphere, very interesting menu.  I had the traditional eggs Benedict, husband had the Taylor omelette and we shared an order of biscuits and gravy....",https://www.yelp.com/biz/jaspers-corner-tap-and-kitchen-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
150,10,"[[American (New), newamerican]]",,+1-415-649-6191,,doc-ricketts-san-francisco,https://s3-media3.fl.yelpcdn.com/bphoto/W4opeTcq9WpJlxNCQXEWDw/ms.jpg,True,False,[124 Columbus Ave],San Francisco,37.7966310798,-122.404770996,US,Kearny St & Jackson St,"[124 Columbus Ave, Financial District, San Francisco, CA 94133]",9.5,[Financial District],94133.0,CA,1472787866.0,single_platform,https://m.yelp.com/biz/doc-ricketts-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Doc Ricketts,4156496191.0,4.5,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,121,https://s3-media3.fl.yelpcdn.com/photo/j5Fq060a0YjnuDQyts8K6Q/ms.jpg,"Amazing spot. We pigged out here. Get the tasting board at the start. It was incredible.

Cucumber salad was awesome. The sesame seeds only added to the...",https://www.yelp.com/biz/doc-ricketts-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
151,11,"[[Wine Bars, wine_bars]]",,+1-415-678-5321,,eno-wine-bar-san-francisco,https://s3-media1.fl.yelpcdn.com/bphoto/UWC7f25FN4qIVWzR4tERRQ/ms.jpg,True,False,[320 Geary St],San Francisco,37.787354216,-122.408656776,US,Mason St & Powell St,"[320 Geary St, Union Square, San Francisco, CA 94102]",8.0,[Union Square],94102.0,CA,,,https://m.yelp.com/biz/eno-wine-bar-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Eno Wine Bar,4156785321.0,4.5,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,293,https://s3-media2.fl.yelpcdn.com/photo/Ut9wfa3nvdu_qSh0-MwRbA/ms.jpg,"Thank you. Thank you for being an island oasis in a city of fun crazy. We sat. We looked at the fireplace. We drank an amazing wine flight. 

We have...",https://www.yelp.com/biz/eno-wine-bar-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
152,12,"[[Bars, bars]]",,+1-415-674-1266,,la-roccas-corner-san-francisco,https://s3-media4.fl.yelpcdn.com/bphoto/3_a4mViplty-B47Ze1HPng/ms.jpg,False,False,[957 Columbus Ave],San Francisco,37.80318,-122.41458,US,Chestnut St & Taylor St,"[957 Columbus Ave, Russian Hill, San Francisco, CA 94133]",8.0,[Russian Hill],94133.0,CA,,,https://m.yelp.com/biz/la-roccas-corner-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,La Rocca's Corner,4156741266.0,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,89,https://s3-media4.fl.yelpcdn.com/photo/Clkk0ApOqkNASVM_jjTt-A/ms.jpg,"You want a super old-school, no-frills dive? You've found it. Old photos and street signs plaster the walls. Oldies crank out of the dated jukebox. And,...",https://www.yelp.com/biz/la-roccas-corner-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
153,13,"[[Bars, bars], [Cafes, cafes]]",,+1-415-421-4112,,specs-twelve-adler-museum-cafe-san-francisco-2,https://s3-media2.fl.yelpcdn.com/bphoto/tQ0_ApdV8xlQ11AojzNf0w/ms.jpg,True,False,[12 William Saroyan Pl],San Francisco,37.797645,-122.405946,US,,"[12 William Saroyan Pl, Chinatown, San Francisco, CA 94133]",9.5,[Chinatown],94133.0,CA,,,https://m.yelp.com/biz/specs-twelve-adler-museum-cafe-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Specs' Twelve Adler Museum Cafe,4154214112.0,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,282,https://s3-media4.fl.yelpcdn.com/photo/aEjbuLafyFpa3xrdy06IWQ/ms.jpg,This place is incredible. Amazing vibes and really great people. Rich with history. Kind and friendly bartender. It's a must go! A well kept secret. Only...,https://www.yelp.com/biz/specs-twelve-adler-museum-cafe-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
154,14,"[[American (Traditional), tradamerican], [Cocktail Bars, cocktailbars]]",,+1-415-814-2671,,the-dorian-san-francisco,https://s3-media1.fl.yelpcdn.com/bphoto/iH-GCS_T0JaH0edPd8lHUQ/ms.jpg,True,False,[2001 Chestnut St],San Francisco,37.80065,-122.4365,US,Fillmore St & Mallorca Way,"[2001 Chestnut St, Marina/Cow Hollow, San Francisco, CA 94123]",8.0,[Marina/Cow Hollow],94123.0,CA,1472896929.0,single_platform,https://m.yelp.com/biz/the-dorian-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,The Dorian,4158142671.0,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,154,https://s3-media2.fl.yelpcdn.com/photo/-tF43R_Z2O-IyP9ichiUJg/ms.jpg,"Didnt eat here- only had drinks.

The drinks are really good- particularly the pisco cocktails. My friend found a rare japanese whisky here that is not sold...",https://www.yelp.com/biz/the-dorian-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
155,15,"[[Lounges, lounges]]",,,,united-vip-lounge-san-francisco,https://s3-media1.fl.yelpcdn.com/bphoto/sq-5v2J3chhDx3a8syBZsg/ms.jpg,False,False,[845 Market St],San Francisco,37.7843288179,-122.406242547,US,Cable Car Turnaround,"[845 Market St, Union Square, San Francisco, CA 94103]",9.5,"[Union Square, SoMa]",94103.0,CA,,,https://m.yelp.com/biz/united-vip-lounge-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,United VIP Lounge,,4.5,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,14,https://s3-media2.fl.yelpcdn.com/photo/APHV_c0AzKPqQx4cE_ihSA/ms.jpg,"I wish United/Chase VIP Lounge was all-yr round, but no!  Only during the holidays and tomorrow, Thurs. Xmas Eve 12/24/15 is the Last Day from 8am-6pm I...",https://www.yelp.com/biz/united-vip-lounge-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
156,16,"[[American (New), newamerican], [French, french]]",,+1-415-749-2060,,gary-danko-san-francisco,https://s3-media3.fl.yelpcdn.com/bphoto/MWMKouFOmJk3DX6pIuWUwQ/ms.jpg,True,False,[800 N Point St],San Francisco,37.80587,-122.42058,US,,"[800 N Point St, Russian Hill, San Francisco, CA 94109]",8.0,"[Russian Hill, Fisherman's Wharf]",94109.0,CA,1472590009.0,single_platform,https://m.yelp.com/biz/gary-danko-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Gary Danko,4157492060.0,4.5,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,4634,https://s3-media2.fl.yelpcdn.com/photo/IS3vCFwMk850kITBe7rGQg/ms.jpg,"My boyfriend and I came here for our two year anniversary. Of course, we booked it a few months in advance. We spent the day at Alcatraz and were running...",https://www.yelp.com/biz/gary-danko-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
157,17,"[[Sports Bars, sportsbars], [Irish Pub, irish_pubs]]",,+1-415-655-3220,,fiddlers-green-of-sf-san-francisco,https://s3-media4.fl.yelpcdn.com/bphoto/IiKWScJPgP40sFUQtu8gRw/ms.jpg,True,False,[1333 Columbus Ave],San Francisco,37.8064613342,-122.419540405,US,Leavenworth St & North Point St,"[1333 Columbus Ave, Russian Hill, San Francisco, CA 94133]",8.0,"[Russian Hill, Fisherman's Wharf]",94133.0,CA,1472591154.0,single_platform,https://m.yelp.com/biz/fiddlers-green-of-sf-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Fiddler's Green of SF,4156553220.0,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,326,https://s3-media3.fl.yelpcdn.com/photo/iq9ZrS7xw9FEQuF46qOfog/ms.jpg,"Great pub under new mgmt. 
service is great and the drinks are fantastic. 
Definitely a place to try.",https://www.yelp.com/biz/fiddlers-green-of-sf-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
