,id,is_closed,name,image_url,url,mobile_url,phone,display_phone,review_count,categories,rating,snippet_text,location_address,location_display_address,location_city,location_state_code,location_postal_code,location_country_code,location_cross_streets,location_neighborhoods,location_coordinate
26,causwells-san-francisco-5,False,Causwells,https://s3-media4.fl.yelpcdn.com/bphoto/e6Q0lELP6ji3EtrWTvycKg/ms.jpg,https://www.yelp.com/biz/causwells-san-francisco-5?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/causwells-san-francisco-5?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4154476081,+1-415-447-6081,451.0,"[[American (New), newamerican]]",4.0,"Amazing! 10/10.

Here's what you need to know: order the house-made ricotta, and - of course - the burger, BUT make sure to save plenty of room for the...",[2346 Chestnut St],"[2346 Chestnut St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Divisadero St & Scott St,[Marina/Cow Hollow],"{u'latitude': 37.8003693, u'longitude': -122.4419632}"
27,castagna-san-francisco,False,Castagna,https://s3-media3.fl.yelpcdn.com/bphoto/-Q5QFzsCV0fI9DVg-7VZRg/ms.jpg,https://www.yelp.com/biz/castagna-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/castagna-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4154404290,+1-415-440-4290,225.0,"[[French, french]]",4.0,This place is fantastic. A cozy little gem tucked away on Chestnut street that can be easy to miss but is definitely one of the areas best restaurants....,[2015 Chestnut St],"[2015 Chestnut St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Fillmore St & Mallorca Way,[Marina/Cow Hollow],"{u'latitude': 37.80055, u'longitude': -122.4365}"
28,bistro-aix-san-francisco,False,Bistro Aix,https://s3-media3.fl.yelpcdn.com/bphoto/3CIRnVLyF5kR2-sY6CnWRA/ms.jpg,https://www.yelp.com/biz/bistro-aix-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/bistro-aix-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4152020100,+1-415-202-0100,560.0,"[[French, french]]",4.0,"Great, great service, great food. We had the calamari and artichoke entries, followed by the scallop and sole mains, all terrific",[3340 Steiner St],"[3340 Steiner St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Chestnut St & Lombard St,[Marina/Cow Hollow],"{u'latitude': 37.80024, u'longitude': -122.43752}"
29,delarosa-san-francisco,False,Delarosa,https://s3-media2.fl.yelpcdn.com/bphoto/_e6JoehPsHcW6CBE6oNBpw/ms.jpg,https://www.yelp.com/biz/delarosa-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/delarosa-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4156737100,+1-415-673-7100,1151.0,"[[Italian, italian], [Cocktail Bars, cocktailbars], [Pizza, pizza]]",4.0,Went there on a Sunday night with five friends and had a great time. Place was packed yet we didn´t have to wait long for our food. Food was amazing......,[2175 Chestnut St],"[2175 Chestnut St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Steiner St & Pierce St,[Marina/Cow Hollow],"{u'latitude': 37.8003663, u'longitude': -122.4391165}"
30,gamine-san-francisco,False,Gamine,https://s3-media2.fl.yelpcdn.com/bphoto/CsGP_ZVidDGg7hc_GlIMIw/ms.jpg,https://www.yelp.com/biz/gamine-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/gamine-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4157717771,+1-415-771-7771,818.0,"[[French, french], [Burgers, burgers]]",4.0,"The best French restaurant in SF! Wow- what a great experience, cozy restaurant with attentive staff. The food was fantastic, we had the steak and the lamb...",[2223 Union St],"[2223 Union St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Fillmore St & Steiner St,[Marina/Cow Hollow],"{u'latitude': 37.7968797, u'longitude': -122.4359489}"
31,ristobar-san-francisco-2,False,Ristobar,https://s3-media4.fl.yelpcdn.com/bphoto/cgiH44Vte_PZJMhneJjJEw/ms.jpg,https://www.yelp.com/biz/ristobar-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/ristobar-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4159236464,+1-415-923-6464,354.0,"[[Italian, italian], [Pizza, pizza], [Wine Bars, wine_bars]]",3.5,late afternoon on a weekend...fairly empty between lunch and dinner hours...a visit for in-between meal drinks...bottles of wine ordered and browsing menu...,[2300 Chestnut St],"[2300 Chestnut St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Divisadero St & Scott St,[Marina/Cow Hollow],"{u'latitude': 37.8002899, u'longitude': -122.44147}"
32,blackwood-san-francisco-3,False,Blackwood,https://s3-media2.fl.yelpcdn.com/bphoto/GptSx4aG41dvCXYZeNJZDg/ms.jpg,https://www.yelp.com/biz/blackwood-san-francisco-3?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/blackwood-san-francisco-3?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4159319663,+1-415-931-9663,908.0,"[[Thai, thai], [Breakfast & Brunch, breakfast_brunch], [Asian Fusion, asianfusion]]",4.0,"BREAKFAST REVIEW: The reviews don't lie. The chicken mango melt is amazing here. It comes with a side of seasoned potato wedges, a fresh balsamic based...",[2150 Chestnut St],"[2150 Chestnut St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Steiner St & Pierce St,[Marina/Cow Hollow],"{u'latitude': 37.800591, u'longitude': -122.438832}"
33,atelier-crenn-san-francisco,False,Atelier Crenn,https://s3-media3.fl.yelpcdn.com/bphoto/s1tVt_dYgap-5kfP5Dex0g/ms.jpg,https://www.yelp.com/biz/atelier-crenn-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/atelier-crenn-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4154400460,+1-415-440-0460,547.0,"[[French, french]]",4.5,"Atelier Crenn combines world class Michelin Star food, with a more relaxed/casual atmosphere and service.  Dining here really is an experience of the...",[3127 Fillmore St],"[3127 Fillmore St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Pixley St & Filbert St,[Marina/Cow Hollow],"{u'latitude': 37.798331556, u'longitude': -122.435879521}"
34,the-dorian-san-francisco,False,The Dorian,https://s3-media1.fl.yelpcdn.com/bphoto/iH-GCS_T0JaH0edPd8lHUQ/ms.jpg,https://www.yelp.com/biz/the-dorian-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/the-dorian-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4158142671,+1-415-814-2671,159.0,"[[American (Traditional), tradamerican], [Cocktail Bars, cocktailbars]]",4.0,"Excellent food and service- a much needed touch of sophistication for the Marina. Try the deviled eggs, or the burger...on the weekends the cure all...",[2001 Chestnut St],"[2001 Chestnut St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Fillmore St & Mallorca Way,[Marina/Cow Hollow],"{u'latitude': 37.80065, u'longitude': -122.4365}"
35,terzo-san-francisco,False,Terzo,https://s3-media2.fl.yelpcdn.com/bphoto/e0G8iBFcuO8i__dcnA8ARQ/ms.jpg,https://www.yelp.com/biz/terzo-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/terzo-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4154413200,+1-415-441-3200,532.0,"[[Mediterranean, mediterranean], [Tapas/Small Plates, tapasmallplates]]",4.0,We stumbled onto this place because the guy at the stuck up restaurant around the corner was very rude and we definitely did to want to wait 45+ mins to...,[3011 Steiner St],"[3011 Steiner St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Union St & Filbert St,[Marina/Cow Hollow],"{u'latitude': 37.7971, u'longitude': -122.43744}"
36,the-mina-test-kitchen-san-francisco,False,The MINA Test Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/OYUCRUMpUJ5J0wO0WFHO9A/ms.jpg,https://www.yelp.com/biz/the-mina-test-kitchen-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/the-mina-test-kitchen-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4156255469,+1-415-625-5469,170.0,"[[Wine Bars, wine_bars], [American (New), newamerican], [Pop-Up Restaurants, popuprestaurants]]",3.5,Came here during Ayesha's International Smoke BBQ pop-up at the tail end of her last week. There were 5 of us girls and luckily got seated in the VIP booth...,[2120 Greenwich St],"[2120 Greenwich St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Webster St & Fillmore St,[Marina/Cow Hollow],"{u'latitude': 37.79922, u'longitude': -122.43548}"
37,maybecks-san-francisco,False,Maybeck's,https://s3-media3.fl.yelpcdn.com/bphoto/IypBZIjeaXdqn-egytiy9g/ms.jpg,https://www.yelp.com/biz/maybecks-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/maybecks-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4154008500,+1-415-400-8500,128.0,"[[American (New), newamerican], [Italian, italian]]",4.0,"Just returned and blown away by the port Abello fries (I even tried the homemade aioli - and I don't like aioli) but they were perfect together!!

The...",[3213 Scott St],"[3213 Scott St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Chestnut St & Lombard St,[Marina/Cow Hollow],"{u'latitude': 37.79946, u'longitude': -122.44123}"
38,marina-deli-san-francisco,False,Marina Deli,https://s3-media3.fl.yelpcdn.com/bphoto/6pei7UWhsEEwibb7oho2dw/ms.jpg,https://www.yelp.com/biz/marina-deli-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/marina-deli-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4153467800,+1-415-346-7800,208.0,"[[Convenience Stores, convenience]]",4.5,Wonderful Deli.  Love the sandwiches.  Every breakfast sandwich is GREAT.  Haven't had the pleasure to visit in the afternoon.  I have had friends that say...,[2299 Chestnut St],"[2299 Chestnut St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Scott St & Avila St,[Marina/Cow Hollow],"{u'latitude': 37.80009, u'longitude': -122.44091}"
39,alegrias-san-francisco,False,Alegrias,https://s3-media2.fl.yelpcdn.com/bphoto/39neA9Ct6ArFw4e8olA9pQ/ms.jpg,https://www.yelp.com/biz/alegrias-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/alegrias-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4159298888,+1-415-929-8888,678.0,"[[Spanish, spanish], [Tapas Bars, tapas]]",4.0,Some of the best tapas I've had in a while!!! We came in with a group of 8 of us and had a reservation prior to arriving. The restaurant has a very cute and...,[2018 Lombard St],"[2018 Lombard St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Webster St & Fillmore St,[Marina/Cow Hollow],"{u'latitude': 37.80027, u'longitude': -122.43481}"
40,isa-restaurant-san-francisco,False,Isa Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/Pd9OoIT1fflvigaZ5RiqAg/ms.jpg,https://www.yelp.com/biz/isa-restaurant-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/isa-restaurant-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4155679588,+1-415-567-9588,1815.0,"[[French, french], [Gluten-Free, gluten_free], [Venues & Event Spaces, venues]]",4.0,"Thursday night dinner in August.

Excellent service by server Domingo and his team.

All dishes are to be shared and we all felt that every dish was...",[3324 Steiner St],"[3324 Steiner St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Chestnut St & Lombard St,[Marina/Cow Hollow],"{u'latitude': 37.8001099, u'longitude': -122.43749}"
41,the-tipsy-pig-san-francisco-2,False,The Tipsy Pig,https://s3-media4.fl.yelpcdn.com/bphoto/UXGZcFoYTwa1l6yRhbZ81Q/ms.jpg,https://www.yelp.com/biz/the-tipsy-pig-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/the-tipsy-pig-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4152922300,+1-415-292-2300,1334.0,"[[Gastropubs, gastropubs], [Bars, bars], [American (New), newamerican]]",3.5,"After a good run, my friend suggested hills.  Oh heck no!  I'm ready to eat!  Okay, you're right, let's eat.  We walked along Chestnut and stopped at Tipsy...",[2231 Chestnut St],"[2231 Chestnut St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Pierce St & Avila St,[Marina/Cow Hollow],"{u'latitude': 37.8002659855, u'longitude': -122.440081925}"
42,the-brixton-san-francisco,False,The Brixton,https://s3-media1.fl.yelpcdn.com/bphoto/TzFrUee-FC6ADueD12pBpw/ms.jpg,https://www.yelp.com/biz/the-brixton-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/the-brixton-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4154091114,+1-415-409-1114,664.0,"[[American (New), newamerican]]",3.5,"Many good things have been said in the reviews below about their spacious interior, nice and fast service, and the online reservations... but I'd like to...",[2140 Union St],"[2140 Union St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Webster St & Fillmore St,[Marina/Cow Hollow],"{u'latitude': 37.7974892, u'longitude': -122.4345627}"
43,a16-san-francisco-4,False,A16,https://s3-media1.fl.yelpcdn.com/bphoto/Fy7a0BBI2PjQkUAU0zUSnA/ms.jpg,https://www.yelp.com/biz/a16-san-francisco-4?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/a16-san-francisco-4?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4157712216,+1-415-771-2216,1791.0,"[[Italian, italian], [Pizza, pizza]]",3.5,Had a great experience here tonight. They get busy so definitely make sure to make a reservation a few days to a week in advance depending on the night....,[2355 Chestnut St],"[2355 Chestnut St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Divisadero St & Scott St,[Marina/Cow Hollow],"{u'latitude': 37.79994, u'longitude': -122.44208}"
44,stock-in-trade-san-francisco,False,Stock In Trade,https://s3-media1.fl.yelpcdn.com/bphoto/DuiDCcAZfoRVBFxg1SGPww/ms.jpg,https://www.yelp.com/biz/stock-in-trade-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/stock-in-trade-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4158293000,+1-415-829-3000,300.0,"[[Gastropubs, gastropubs]]",3.5,"A friend of mine recently told me a revelation: ""A mimosa a day keeps the doctor away"" I owe it to Stock in Trade for keeping me healthy and filled with...",[2036 Lombard St],"[2036 Lombard St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Webster St & Fillmore St,[Marina/Cow Hollow],"{u'latitude': 37.8001999, u'longitude': -122.43556}"
45,roses-cafe-san-francisco,False,Rose's Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/U1GfvL90GA63AOaF0tED0w/ms.jpg,https://www.yelp.com/biz/roses-cafe-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/roses-cafe-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4157752200,+1-415-775-2200,823.0,"[[Italian, italian], [Breakfast & Brunch, breakfast_brunch], [Cafes, cafes]]",3.5,My niece just finished her school semester and I wanted to treat her somewhere special.  She mentioned she had driven by here and it reminded her of a cafe...,[2298 Union St],"[2298 Union St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Steiner St & Fillmore St,[Marina/Cow Hollow],"{u'latitude': 37.79707, u'longitude': -122.43699}"
46,pacific-catch-san-francisco,False,Pacific Catch,https://s3-media2.fl.yelpcdn.com/bphoto/-_cAnXv5WzJaxdl1--vEYA/ms.jpg,https://www.yelp.com/biz/pacific-catch-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/pacific-catch-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4154401950,+1-415-440-1950,1392.0,"[[Seafood, seafood], [Gluten-Free, gluten_free], [Mexican, mexican]]",4.0,"Superbra mat! 

Vi provade följande:

Baja Shrimp Ceviche 
lime, Fresno chilies, avocado, cilantro, tortilla chips.

Japanese Wasabi 
seaweed salad,...",[2027 Chestnut St],"[2027 Chestnut St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Fillmore St & Mallorca Way,[Marina/Cow Hollow],"{u'latitude': 37.80057, u'longitude': -122.43652}"
47,the-hollow-cow-market-san-francisco,False,The Hollow Cow Market,https://s3-media2.fl.yelpcdn.com/bphoto/7aLtSO3c43DCsYRwMe4-Tg/ms.jpg,https://www.yelp.com/biz/the-hollow-cow-market-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/the-hollow-cow-market-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4153465661,+1-415-346-5661,49.0,"[[Delis, delis], [Grocery, grocery]]",4.0,"The wife & I had a couple of really solid falafel sandwiches here, plus an added bonus that you can order it regular or spicy. The falafel was nice and...",[3165 Steiner St],"[3165 Steiner St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Greenwich St & Pixley St,[Marina/Cow Hollow],"{u'latitude': 37.79857, u'longitude': -122.43777}"
48,mamacita-san-francisco,False,Mamacita,https://s3-media4.fl.yelpcdn.com/bphoto/1taPf6cqduUuZCKLPIFTtg/ms.jpg,https://www.yelp.com/biz/mamacita-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/mamacita-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4153468494,+1-415-346-8494,1197.0,"[[Mexican, mexican]]",3.5,"Yes I am a fan! I went here last night. I really enjoyed the food! I am really more of a small hole in the wall/taco truck girl, but this place was...",[2317 Chestnut St],"[2317 Chestnut St, Marina/Cow Hollow, San Francisco, CA 94123]",San Francisco,CA,94123,US,Divisadero St & Scott St,[Marina/Cow Hollow],"{u'latitude': 37.79988, u'longitude': -122.44146}"
